emp_id,emp_name,gender,age,dept_id,dept_name,salary,bonus,hire_date,experience_years,performance_rating,is_promoted
9791,Deepak Chopra,Female,25,107,Admin,38032,6930.76,2025-05-17,5,1,0
9792,Simran Khan,Male,56,107,Admin,72817,10849.61,2023-01-19,9,1,1
9793,Swati Mehta,Female,38,107,Admin,34735,4171.24,2022-11-20,0,5,0
9794,Simran Iyer,Female,32,105,Marketing,73676,8769.93,2025-11-25,12,2,0
9795,Divya Reddy,Female,50,102,HR,32563,1902.28,2020-05-22,0,5,0
9796,Arjun Mehta,Female,31,107,Admin,76988,7279.18,2022-04-12,5,3,1
9797,Varun Reddy,Female,46,104,Sales,84559,14766.37,2022-05-14,21,1,0
9798,Priya Gupta,Female,51,102,HR,49707,6491.5,2017-11-25,26,4,1
9799,Priya Khan,Male,40,101,IT,91313,15891.85,2023-11-26,10,5,0
9800,Swati Gupta,Female,21,102,HR,67830,6077.46,2019-12-06,0,5,1
9801,Priya Mehta,Male,27,103,Finance,129533,8157.58,2020-11-13,5,2,1
9802,Divya Iyer,Female,43,101,IT,50512,5045.01,2016-01-18,20,2,1
9803,Vivek Singh,Female,45,104,Sales,134084,6976.48,2021-09-17,2,4,0
9804,Neha Kapoor,Male,34,102,HR,39016,4516.99,2022-01-12,14,2,0
9805,Varun Nair,Male,43,104,Sales,117202,13363.4,2018-10-25,6,2,1
9806,Kavya Mehta,Male,53,105,Marketing,101083,11250.61,2017-05-20,14,1,0
9807,Meera Reddy,Male,59,101,IT,157908,27083.62,2022-02-09,14,3,1
9808,Divya Reddy,Male,55,106,Operations,107993,17849.43,2014-12-05,18,1,0
9809,Varun Patel,Female,27,107,Admin,74699,14160.89,2022-09-14,4,5,0
9810,Karan Iyer,Male,47,102,HR,73101,11323.41,2025-03-26,22,4,0
9811,Rohit Singh,Female,36,105,Marketing,116331,6297.19,2025-12-29,11,4,0
9812,Rakesh Singh,Female,50,104,Sales,46834,2557.71,2016-11-18,2,1,0
9813,Imran Singh,Male,32,103,Finance,138872,23848.5,2017-03-28,5,2,1
9814,Kavya Chopra,Male,42,102,HR,65286,12212.0,2025-11-25,21,3,1
9815,Rakesh Das,Female,35,101,IT,119590,16791.62,2019-01-29,8,5,0
9816,Deepak Chopra,Male,60,104,Sales,65934,4790.97,2018-10-25,14,4,1
9817,Nisha Iyer,Female,52,102,HR,87256,16702.29,2020-04-18,22,1,1
9818,Imran Nair,Female,25,107,Admin,44413,2591.57,2022-11-17,5,3,0
9819,Vivek Singh,Male,53,107,Admin,68667,10936.25,2017-07-02,12,4,1
9820,Swati Khan,Female,24,106,Operations,115222,20127.3,2021-10-25,0,3,0
9821,Anjali Singh,Female,58,102,HR,81788,6877.02,2017-07-18,17,1,1
9822,Karan Iyer,Female,45,104,Sales,41424,4215.26,2015-06-18,22,3,0
9823,Sanjay Reddy,Female,52,106,Operations,127383,10400.41,2018-03-23,18,4,0
9824,Arjun Rao,Male,39,101,IT,140290,8253.41,2015-07-27,13,4,0
9825,Pooja Reddy,Female,25,101,IT,134879,24594.87,2022-12-08,2,3,1
9826,Rohit Reddy,Female,31,106,Operations,61722,4734.58,2025-06-11,4,4,0
9827,Aditya Nair,Female,43,102,HR,31427,6118.73,2015-07-12,3,5,1
9828,Manish Patel,Female,29,102,HR,63339,11310.76,2020-01-13,1,2,1
9829,Simran Singh,Female,28,106,Operations,46811,3905.43,2022-06-30,6,3,0
9830,Rakesh Iyer,Male,29,104,Sales,87735,12496.15,2019-02-19,3,1,1
9831,Deepak Gupta,Male,57,104,Sales,100719,15503.9,2023-02-17,5,4,0
9832,Karan Das,Male,26,102,HR,65211,12719.51,2022-02-05,1,1,0
9833,Neha Nair,Male,55,105,Marketing,119776,21890.56,2019-11-21,23,1,0
9834,Vivek Kapoor,Male,28,101,IT,123935,8003.61,2017-09-06,7,1,0
9835,Meera Joshi,Male,21,106,Operations,112123,19222.98,2022-06-15,0,5,1
9836,Priya Mehta,Male,56,107,Admin,49314,6141.46,2015-04-25,8,4,1
9837,Rahul Joshi,Female,30,105,Marketing,61158,8468.29,2015-04-29,8,2,0
9838,Sneha Bose,Male,30,105,Marketing,115278,18633.03,2017-11-15,2,2,0
9839,Swati Nair,Male,52,101,IT,51925,4788.46,2022-02-18,11,5,0
9840,Neha Rao,Male,34,102,HR,48451,5028.03,2021-09-14,3,5,0
9841,Kavya Iyer,Male,25,104,Sales,60205,9439.87,2021-01-29,3,3,1
9842,Anjali Gupta,Female,54,104,Sales,103800,7412.53,2014-09-27,20,1,1
9843,Divya Reddy,Male,55,101,IT,111611,21721.65,2016-01-30,3,2,0
9844,Aditya Singh,Male,39,105,Marketing,91068,12407.72,2024-06-21,12,1,0
9845,Manish Bose,Female,23,105,Marketing,44333,5087.64,2023-03-19,1,4,1
9846,Rakesh Bose,Female,39,104,Sales,63018,12460.64,2018-01-07,2,1,0
9847,Aditya Kapoor,Female,50,106,Operations,58519,9830.36,2019-01-16,26,4,0
9848,Priya Reddy,Female,49,107,Admin,35528,5244.99,2022-05-28,28,3,0
9849,Sanjay Nair,Male,34,103,Finance,134538,12149.97,2021-12-18,1,3,1
9850,Meera Reddy,Male,59,107,Admin,38565,5043.97,2025-01-16,31,1,1
9851,Varun Nair,Female,42,105,Marketing,44205,5554.89,2015-02-09,19,5,1
9852,Deepak Das,Female,51,107,Admin,75925,8181.8,2023-02-14,2,1,1
9853,Anjali Singh,Female,33,106,Operations,109939,15742.86,2022-04-01,10,5,0
9854,Rahul Verma,Male,38,105,Marketing,50801,5522.24,2018-05-04,10,3,1
9855,Neha Verma,Female,27,106,Operations,58313,5002.31,2016-07-05,0,1,0
9856,Anjali Joshi,Male,34,102,HR,65160,10707.54,2023-12-20,3,4,1
9857,Pooja Gupta,Male,55,103,Finance,144361,18351.28,2018-05-05,25,3,0
9858,Imran Nair,Female,49,106,Operations,51673,9650.05,2023-04-13,23,3,0
9859,Deepak Reddy,Female,44,104,Sales,132304,24766.1,2021-10-20,1,3,1
9860,Simran Bose,Female,24,104,Sales,68115,10886.98,2014-07-19,3,3,0
9861,Meera Khan,Female,36,103,Finance,133770,23599.65,2017-10-28,15,2,0
9862,Vivek Bose,Female,37,104,Sales,77075,8642.05,2015-07-29,9,4,0
9863,Rakesh Chopra,Male,53,107,Admin,70045,7735.48,2014-09-12,23,1,1
9864,Pooja Verma,Female,27,105,Marketing,37186,7022.89,2017-07-30,0,3,0
9865,Neha Iyer,Female,22,105,Marketing,97006,18141.54,2017-09-20,2,4,1
9866,Priya Verma,Male,25,106,Operations,99577,5001.33,2022-01-22,4,1,1
9867,Amit Joshi,Male,24,101,IT,110052,11837.97,2024-12-28,1,5,1
9868,Anjali Sharma,Male,25,103,Finance,124419,8421.45,2015-11-16,3,5,1
9869,Aditya Sharma,Male,23,102,HR,54304,7356.88,2024-06-26,0,2,0
9870,Sanjay Bose,Male,45,105,Marketing,47993,5337.36,2018-06-04,21,5,0
9871,Nisha Sharma,Female,47,102,HR,85556,8896.4,2025-03-14,27,2,0
9872,Sneha Mehta,Female,38,105,Marketing,71659,4069.02,2025-02-23,11,4,0
9873,Rakesh Singh,Female,22,102,HR,84192,5777.12,2018-11-10,0,5,1
9874,Nisha Kapoor,Female,31,104,Sales,50783,2734.57,2019-11-25,2,2,0
9875,Pooja Kapoor,Female,39,103,Finance,141233,10752.78,2024-02-11,6,3,0
9876,Nisha Singh,Female,57,101,IT,64685,7358.32,2025-11-12,7,1,0
9877,Neha Nair,Male,52,102,HR,62889,6490.82,2022-08-28,21,5,0
9878,Karan Patel,Female,37,107,Admin,50094,3825.45,2015-01-23,0,1,0
9879,Imran Khan,Female,51,103,Finance,138145,13693.11,2019-11-03,21,3,1
9880,Simran Patel,Female,37,104,Sales,139831,15933.58,2015-07-03,7,4,0
9881,Meera Chopra,Male,29,105,Marketing,78020,13665.42,2024-03-09,0,3,1
9882,Vivek Rao,Female,41,107,Admin,52588,9152.4,2014-02-26,15,5,0
9883,Varun Rao,Male,34,103,Finance,144261,11761.81,2025-10-10,11,4,1
9884,Deepak Chopra,Male,41,106,Operations,63526,5229.07,2023-06-17,11,5,1
9885,Swati Singh,Male,27,107,Admin,40081,4876.72,2021-06-15,2,1,1
9886,Vivek Mehta,Male,30,107,Admin,37634,3189.46,2022-03-28,7,3,0
9887,Neha Iyer,Female,29,103,Finance,155731,19549.52,2024-04-13,8,1,0
9888,Arjun Bose,Male,41,107,Admin,53872,5681.11,2024-02-03,19,2,0
9889,Arjun Chopra,Male,29,103,Finance,73686,13154.63,2014-07-23,9,3,1
9890,Amit Rao,Female,35,103,Finance,107141,11854.55,2018-11-11,10,4,1
9891,Nisha Bose,Female,28,105,Marketing,50324,7374.67,2023-06-23,8,4,1
9892,Karan Mehta,Male,30,106,Operations,68172,9426.3,2018-10-31,4,3,1
9893,Arjun Patel,Male,49,106,Operations,118034,11056.28,2014-05-12,10,3,0
9894,Pooja Chopra,Female,28,103,Finance,74884,12370.86,2021-11-09,0,5,1
9895,Anjali Kapoor,Male,26,107,Admin,36942,6154.86,2025-06-12,6,2,0
9896,Sanjay Reddy,Female,33,101,IT,145288,24078.86,2015-08-08,11,2,0
9897,Varun Mehta,Female,60,104,Sales,43959,7303.01,2016-11-10,2,5,1
9898,Divya Chopra,Male,43,102,HR,31935,4279.68,2018-09-06,4,5,0
9899,Aditya Verma,Female,22,107,Admin,67155,11039.68,2019-09-06,0,2,0
9900,Priya Kapoor,Male,43,104,Sales,76273,4023.72,2019-08-08,8,5,1
9901,Amit Das,Male,48,102,HR,30348,5368.34,2026-01-28,6,1,1
9902,Nisha Joshi,Male,48,101,IT,147616,21867.87,2025-05-03,1,5,1
9903,Manish Singh,Male,28,105,Marketing,103424,18908.19,2025-12-27,3,1,1
9904,Priya Singh,Male,41,107,Admin,67153,10281.76,2018-02-18,19,3,1
9905,Sanjay Das,Male,37,102,HR,73480,5321.21,2018-01-15,1,1,0
9906,Rakesh Patel,Male,41,104,Sales,133899,24731.14,2014-11-19,20,5,1
9907,Vivek Bose,Female,57,105,Marketing,58269,6031.98,2015-04-01,35,1,1
9908,Simran Nair,Male,31,106,Operations,51647,6712.37,2023-02-07,2,4,0
9909,Simran Patel,Male,29,105,Marketing,39000,3558.12,2019-09-27,0,1,0
9910,Aditya Singh,Male,55,107,Admin,75901,13597.46,2017-03-10,4,5,0
9911,Amit Iyer,Female,49,106,Operations,97102,12569.32,2014-08-24,20,1,1
9912,Kavya Mehta,Male,46,101,IT,79755,10806.09,2016-06-06,11,2,1
9913,Imran Kapoor,Male,31,105,Marketing,100294,8090.02,2015-01-10,4,5,0
9914,Amit Patel,Female,34,106,Operations,109915,17428.36,2019-05-28,9,4,1
9915,Deepak Bose,Male,25,103,Finance,128642,13359.89,2016-10-27,0,5,0
9916,Meera Kapoor,Male,59,106,Operations,84063,7621.25,2014-07-25,26,2,0
9917,Manish Sharma,Male,39,102,HR,33077,5299.86,2025-04-30,17,2,0
9918,Swati Patel,Male,55,105,Marketing,77906,8624.04,2020-03-13,14,4,0
9919,Imran Joshi,Male,43,104,Sales,116070,18716.75,2024-07-23,2,1,0
9920,Kavya Verma,Female,40,105,Marketing,101624,13849.14,2022-02-25,16,4,1
9921,Vivek Sharma,Male,34,106,Operations,103267,19078.72,2021-04-09,12,1,1
9922,Karan Verma,Male,54,105,Marketing,97357,12239.78,2020-12-15,4,3,0
9923,Imran Chopra,Male,53,105,Marketing,111330,6603.72,2025-04-22,4,3,0
9924,Meera Nair,Female,37,101,IT,117762,13886.42,2021-01-06,10,4,0
9925,Rahul Chopra,Female,24,104,Sales,40901,5176.52,2023-06-22,3,1,0
9926,Amit Singh,Male,45,106,Operations,75535,11100.51,2017-01-01,24,3,0
9927,Vivek Kapoor,Female,30,106,Operations,73942,6000.07,2017-02-10,1,1,1
9928,Simran Gupta,Male,58,102,HR,36959,3783.54,2014-10-17,35,5,1
9929,Rakesh Das,Male,59,102,HR,75527,6422.95,2019-02-28,28,2,1
9930,Rohit Bose,Male,41,103,Finance,68547,7143.21,2022-06-11,3,1,0
9931,Simran Nair,Female,45,104,Sales,61972,3307.64,2023-01-25,22,5,1
9932,Kavya Singh,Male,24,106,Operations,63375,10974.78,2019-11-29,1,4,0
9933,Anjali Mehta,Female,54,102,HR,39903,5718.17,2019-03-10,30,3,1
9934,Meera Verma,Female,32,106,Operations,119753,14213.24,2020-05-13,4,3,0
9935,Imran Sharma,Female,29,107,Admin,52255,6128.28,2015-11-19,6,4,1
9936,Varun Kapoor,Male,32,107,Admin,46182,4661.24,2015-08-28,7,5,1
9937,Manish Khan,Female,55,107,Admin,32454,3500.14,2022-06-07,11,4,1
9938,Rahul Singh,Male,23,104,Sales,118533,13061.23,2019-11-30,0,4,1
9939,Anjali Iyer,Male,29,101,IT,110258,14659.19,2025-08-20,0,1,1
9940,Imran Bose,Male,59,106,Operations,129955,25515.39,2022-08-31,6,3,1
9941,Sneha Khan,Female,28,105,Marketing,74508,12416.83,2018-11-15,3,3,0
9942,Vivek Khan,Female,35,105,Marketing,98553,14581.12,2025-07-20,7,3,1
9943,Rakesh Verma,Female,29,101,IT,114060,6607.07,2019-02-14,2,4,0
9944,Meera Reddy,Female,24,102,HR,45944,7867.22,2016-10-04,0,5,1
9945,Divya Khan,Female,52,107,Admin,34990,5543.54,2022-03-08,10,2,1
9946,Varun Reddy,Female,31,106,Operations,68937,6407.69,2016-04-30,11,5,0
9947,Sanjay Kapoor,Male,46,107,Admin,70434,12612.48,2015-09-03,16,5,1
9948,Rohit Iyer,Female,60,105,Marketing,101412,13714.59,2021-11-28,32,4,1
9949,Vivek Singh,Female,22,107,Admin,71227,12035.83,2016-03-31,0,4,0
9950,Karan Das,Male,41,104,Sales,49820,9809.57,2023-12-17,6,2,0
9951,Rakesh Das,Male,40,106,Operations,91072,16434.91,2017-12-10,15,4,0
9952,Nisha Khan,Male,47,107,Admin,76135,9829.61,2018-02-08,25,1,0
9953,Simran Mehta,Female,29,102,HR,64387,9863.76,2023-05-07,6,5,0
9954,Manish Joshi,Female,21,107,Admin,47633,8643.31,2018-06-20,1,3,1
9955,Neha Bose,Male,21,105,Marketing,70308,13600.78,2019-01-28,1,3,0
9956,Varun Kapoor,Female,48,107,Admin,47388,9295.71,2020-03-24,17,4,1
9957,Simran Verma,Male,53,106,Operations,129516,16032.1,2023-10-15,33,3,1
9958,Deepak Bose,Female,40,107,Admin,54066,2795.19,2014-11-20,20,3,1
9959,Nisha Patel,Male,43,107,Admin,43120,3390.1,2024-07-12,13,1,0
9960,Swati Patel,Female,57,106,Operations,67805,10933.09,2021-11-04,9,1,0
9961,Meera Joshi,Male,29,106,Operations,127562,17895.11,2017-12-06,9,1,1
9962,Divya Nair,Male,37,106,Operations,61009,10366.04,2015-06-28,17,1,1
9963,Sneha Das,Female,59,102,HR,62644,3511.18,2015-10-11,22,1,1
9964,Aditya Bose,Male,54,106,Operations,69355,7759.85,2024-08-20,32,4,1
9965,Deepak Reddy,Male,27,103,Finance,156730,19496.58,2014-11-03,2,5,0
9966,Anjali Verma,Male,47,107,Admin,41212,4761.28,2024-02-02,6,1,1
9967,Rahul Verma,Female,55,104,Sales,129704,7370.32,2016-01-28,23,3,1
9968,Divya Khan,Male,48,106,Operations,61192,3083.06,2023-05-31,6,4,1
9969,Varun Khan,Female,45,104,Sales,47117,8113.85,2025-07-27,8,3,0
9970,Divya Sharma,Female,46,107,Admin,67696,13250.89,2014-11-24,18,1,1
9971,Vivek Kapoor,Male,34,101,IT,142766,20579.68,2020-09-29,8,2,0
9972,Kavya Das,Male,35,107,Admin,76159,9977.6,2022-07-17,4,5,1
9973,Vivek Joshi,Female,26,103,Finance,149970,17736.65,2025-01-11,2,3,1
9974,Divya Nair,Male,37,106,Operations,106216,8128.4,2016-06-17,15,1,1
9975,Neha Iyer,Female,28,107,Admin,64633,4695.74,2017-12-05,3,1,1
9976,Manish Verma,Female,54,105,Marketing,84617,11423.76,2022-06-09,14,5,1
9977,Varun Kapoor,Male,43,102,HR,34314,6119.48,2015-10-22,14,4,1
9978,Vivek Singh,Male,54,104,Sales,129951,23102.13,2018-10-29,15,3,0
9979,Neha Mehta,Male,23,103,Finance,129911,7209.22,2022-03-20,2,3,0
9980,Sneha Khan,Male,50,103,Finance,135076,7232.07,2020-07-03,16,1,0
9981,Neha Nair,Female,26,105,Marketing,72911,13268.94,2024-08-04,1,4,1
9982,Priya Kapoor,Female,35,102,HR,41577,2544.6,2022-02-07,0,2,0
9983,Vivek Bose,Female,44,102,HR,46626,7768.6,2014-03-19,18,3,1
9984,Meera Bose,Female,42,104,Sales,116166,11806.99,2021-12-13,3,2,1
9985,Priya Mehta,Female,31,106,Operations,76209,5203.24,2022-04-03,8,4,1
9986,Neha Reddy,Female,21,105,Marketing,84168,11577.04,2020-04-15,1,3,1
9987,Rohit Bose,Female,26,101,IT,88504,9620.26,2021-06-30,2,2,0
9988,Sanjay Bose,Male,48,106,Operations,126707,15865.1,2025-11-14,22,1,0
9989,Aditya Chopra,Female,45,102,HR,32426,5548.66,2023-02-05,18,4,0
9990,Divya Bose,Female,24,101,IT,98598,13569.4,2024-05-06,4,5,0
9991,Meera Singh,Male,30,106,Operations,76684,11266.99,2024-06-16,3,3,1
9992,Sanjay Das,Female,39,105,Marketing,88258,5331.45,2018-05-21,11,1,1
9993,Deepak Iyer,Male,58,106,Operations,86793,13965.87,2015-09-20,19,1,0
9994,Arjun Das,Male,39,104,Sales,98953,6801.23,2015-11-19,18,2,0
9995,Arjun Iyer,Female,55,102,HR,63742,8500.76,2022-10-28,4,3,1
9996,Pooja Patel,Female,23,106,Operations,128395,21364.24,2017-02-21,2,5,1
9997,Deepak Kapoor,Male,25,103,Finance,145906,10194.73,2022-11-03,1,4,1
9998,Deepak Sharma,Female,27,104,Sales,57654,8065.99,2024-09-26,1,5,0
9999,Nisha Mehta,Female,32,107,Admin,58972,5430.51,2017-01-12,4,4,1
10000,Karan Singh,Male,36,104,Sales,72955,4734.0,2025-06-21,10,4,0
10001,Imran Kapoor,Female,27,104,Sales,128700,16669.67,2018-03-20,3,2,1
10002,Swati Bose,Male,39,106,Operations,93451,12134.59,2024-04-11,4,1,0
10003,Sneha Gupta,Male,34,106,Operations,71262,6787.06,2021-12-29,10,1,1
10004,Anjali Joshi,Male,48,103,Finance,79724,8495.49,2024-09-14,17,4,1
10005,Neha Rao,Male,60,104,Sales,131808,10714.51,2014-06-29,30,2,0
10006,Manish Gupta,Male,40,101,IT,164156,24373.18,2016-10-12,20,2,0
10007,Meera Sharma,Female,40,106,Operations,91936,8930.54,2019-08-27,14,1,1
10008,Karan Rao,Female,25,102,HR,50904,6827.18,2015-01-01,1,2,1
10009,Pooja Nair,Male,25,107,Admin,61631,9796.62,2022-10-15,2,2,1
10010,Neha Verma,Male,59,103,Finance,159983,27035.54,2025-04-27,37,5,1
10011,Amit Patel,Female,51,104,Sales,98468,15799.22,2017-06-12,23,2,1
10012,Manish Joshi,Male,29,103,Finance,71255,7707.56,2016-12-29,4,2,0
10013,Aditya Mehta,Female,45,107,Admin,61357,8457.04,2018-04-22,5,3,1
10014,Anjali Joshi,Male,36,102,HR,37940,5100.68,2020-05-29,5,3,0
10015,Pooja Mehta,Female,51,105,Marketing,77258,13901.55,2024-12-12,19,3,1
10016,Arjun Khan,Female,40,101,IT,123344,18010.58,2019-06-28,8,1,0
10017,Priya Nair,Female,44,102,HR,89249,8467.31,2014-10-30,17,4,1
10018,Simran Das,Female,34,101,IT,175425,21425.34,2020-02-01,10,3,0
10019,Kavya Nair,Male,42,103,Finance,123810,15708.31,2024-07-23,3,3,1
10020,Arjun Rao,Female,54,107,Admin,70705,7426.59,2025-03-24,30,3,1
10021,Sanjay Rao,Male,53,105,Marketing,62746,9760.93,2021-06-04,1,2,1
10022,Manish Rao,Female,30,105,Marketing,42713,3740.3,2014-02-21,0,3,1
10023,Arjun Joshi,Female,49,105,Marketing,102845,6740.75,2025-01-24,23,1,1
10024,Sneha Joshi,Male,37,101,IT,146183,21635.02,2022-02-18,8,2,1
10025,Karan Chopra,Male,51,106,Operations,105544,8680.25,2024-04-13,0,4,1
10026,Meera Verma,Female,26,106,Operations,114415,9026.84,2022-09-22,6,1,1
10027,Amit Nair,Male,43,104,Sales,94486,9312.19,2021-12-18,15,1,0
10028,Amit Sharma,Male,29,102,HR,43753,5129.14,2020-07-02,1,5,1
10029,Neha Chopra,Female,32,101,IT,90752,14593.11,2018-03-10,3,1,1
10030,Nisha Iyer,Male,33,105,Marketing,79109,12219.25,2016-09-06,9,4,0
10031,Vivek Patel,Female,39,104,Sales,122189,18947.85,2019-09-11,10,1,1
10032,Meera Khan,Female,50,103,Finance,61136,3912.09,2021-04-06,18,4,0
10033,Nisha Khan,Male,41,103,Finance,66691,3509.74,2017-08-25,15,4,1
10034,Simran Iyer,Male,27,106,Operations,83209,15215.55,2023-04-23,7,4,0
10035,Arjun Rao,Female,28,103,Finance,61913,8565.7,2018-11-01,6,5,1
10036,Meera Iyer,Female,58,101,IT,80372,15436.76,2014-11-18,14,3,0
10037,Karan Bose,Female,58,105,Marketing,117244,10853.97,2015-07-26,12,1,0
10038,Priya Iyer,Male,58,104,Sales,104936,18466.58,2017-05-08,31,1,1
10039,Sneha Chopra,Male,28,106,Operations,128411,6751.67,2024-06-08,8,5,0
10040,Swati Bose,Male,27,106,Operations,106052,5870.2,2023-11-14,6,1,0
10041,Rahul Gupta,Female,33,107,Admin,63614,6287.75,2024-03-29,12,1,0
10042,Priya Nair,Male,48,104,Sales,125271,24103.61,2022-01-15,26,4,0
10043,Kavya Rao,Male,24,106,Operations,60751,7509.94,2015-03-19,3,2,0
10044,Aditya Kapoor,Female,51,102,HR,83270,10435.96,2023-04-07,22,5,1
10045,Vivek Nair,Male,60,101,IT,122631,14837.84,2016-02-01,29,4,0
10046,Rakesh Kapoor,Male,38,105,Marketing,59666,7146.52,2023-02-28,10,5,1
10047,Karan Joshi,Male,21,102,HR,42986,7970.2,2017-05-16,0,2,0
10048,Aditya Chopra,Male,44,104,Sales,108301,15354.45,2022-12-31,14,1,0
10049,Varun Bose,Female,42,101,IT,156100,25999.62,2018-09-04,4,4,0
10050,Imran Das,Female,42,104,Sales,124499,13604.56,2016-11-12,21,5,1
10051,Swati Khan,Male,28,105,Marketing,116498,20983.52,2017-07-22,4,5,1
10052,Deepak Singh,Female,53,101,IT,93755,10305.27,2021-09-10,0,5,1
10053,Imran Gupta,Female,28,105,Marketing,57403,3874.18,2014-03-13,0,1,1
10054,Rohit Mehta,Male,54,103,Finance,71057,12074.84,2014-05-12,32,4,1
10055,Nisha Gupta,Male,48,103,Finance,86694,14895.65,2015-03-18,23,3,1
10056,Priya Verma,Female,28,105,Marketing,79873,9806.51,2023-05-11,8,5,0
10057,Divya Bose,Male,42,104,Sales,130694,9851.71,2024-06-19,3,5,1
10058,Pooja Das,Female,59,104,Sales,121207,7900.8,2014-08-24,25,2,1
10059,Meera Khan,Male,54,106,Operations,64894,11271.11,2023-06-19,11,1,1
10060,Arjun Bose,Female,28,106,Operations,74875,4037.79,2017-05-27,7,2,1
10061,Karan Rao,Female,31,104,Sales,91302,13375.7,2017-08-05,4,3,1
10062,Karan Patel,Male,42,103,Finance,92328,15115.37,2022-03-22,9,1,0
10063,Aditya Rao,Male,47,104,Sales,112054,17210.2,2024-10-09,20,3,0
10064,Sneha Patel,Male,53,106,Operations,52000,4973.47,2017-08-19,13,2,0
10065,Manish Iyer,Female,37,106,Operations,45944,2928.78,2023-02-09,6,3,0
10066,Varun Chopra,Male,21,106,Operations,62892,11774.5,2019-04-09,0,1,1
10067,Nisha Kapoor,Male,33,102,HR,64655,7484.26,2015-10-20,10,5,0
10068,Imran Das,Male,38,102,HR,41659,5941.49,2020-01-06,7,5,0
10069,Aditya Iyer,Male,37,107,Admin,43748,7588.56,2020-10-28,13,2,1
10070,Arjun Das,Female,22,102,HR,63600,10139.75,2021-03-26,0,5,0
10071,Pooja Gupta,Female,33,102,HR,44905,6798.54,2021-10-27,0,5,1
10072,Priya Bose,Female,32,101,IT,61766,3573.51,2019-09-22,11,1,0
10073,Nisha Das,Female,60,104,Sales,97118,18993.82,2017-08-27,26,5,0
10074,Vivek Khan,Female,33,103,Finance,104350,17963.42,2016-08-21,2,1,1
10075,Meera Patel,Male,54,105,Marketing,78258,10073.24,2023-04-12,20,1,0
10076,Pooja Chopra,Female,57,102,HR,78469,11827.57,2017-11-04,34,4,1
10077,Rakesh Mehta,Male,27,103,Finance,63360,8356.94,2019-03-31,2,2,0
10078,Manish Sharma,Male,23,101,IT,69326,9222.86,2025-05-06,2,4,1
10079,Priya Mehta,Male,32,103,Finance,64976,11065.31,2017-04-12,0,2,0
10080,Anjali Singh,Male,50,106,Operations,129053,7759.58,2020-08-27,30,4,1
10081,Kavya Das,Male,40,104,Sales,80148,10049.04,2015-10-17,11,1,1
10082,Rakesh Gupta,Female,42,106,Operations,128596,18883.5,2023-05-13,3,5,0
10083,Neha Chopra,Male,57,106,Operations,107051,5372.64,2015-09-05,17,1,0
10084,Imran Gupta,Male,34,107,Admin,75985,11968.05,2015-12-03,4,2,1
10085,Arjun Iyer,Male,37,105,Marketing,89303,6584.31,2020-09-11,4,5,1
10086,Divya Das,Female,56,106,Operations,83522,8659.29,2024-11-30,18,5,0
10087,Amit Bose,Male,26,105,Marketing,78565,13133.53,2022-06-24,3,2,0
10088,Sneha Singh,Male,36,105,Marketing,61560,5215.39,2023-08-16,13,2,0
10089,Simran Reddy,Female,22,103,Finance,91979,5518.63,2015-11-30,2,3,0
10090,Sanjay Mehta,Female,32,101,IT,170614,24973.07,2018-04-01,10,2,0
10091,Varun Sharma,Female,57,104,Sales,41091,7010.39,2022-03-16,13,4,1
10092,Rahul Iyer,Female,54,101,IT,85286,10242.93,2024-04-01,23,3,0
10093,Rakesh Mehta,Male,43,104,Sales,85411,7461.13,2015-01-15,16,1,0
10094,Imran Bose,Female,32,103,Finance,145091,14203.23,2023-11-10,6,3,0
10095,Nisha Joshi,Male,22,104,Sales,64001,9634.68,2021-02-15,2,1,1
10096,Sneha Mehta,Female,33,106,Operations,89238,14707.36,2018-08-11,9,4,1
10097,Simran Singh,Female,25,101,IT,179442,23385.1,2015-07-30,3,2,0
10098,Vivek Mehta,Male,34,107,Admin,62894,10739.46,2018-03-20,13,5,0
10099,Manish Singh,Male,42,102,HR,71274,7823.81,2017-06-05,5,4,0
10100,Swati Mehta,Female,35,105,Marketing,62161,12389.7,2021-07-27,14,2,1
10101,Sneha Bose,Male,40,104,Sales,90074,13337.1,2015-05-23,16,2,1
10102,Neha Sharma,Female,53,106,Operations,115767,16392.69,2025-01-07,22,5,1
10103,Aditya Verma,Male,21,107,Admin,45268,4677.72,2024-12-04,1,1,0
10104,Divya Bose,Female,54,105,Marketing,43838,4893.53,2020-08-20,14,5,1
10105,Nisha Rao,Male,52,104,Sales,62805,8458.37,2021-03-15,9,2,1
10106,Varun Joshi,Female,39,105,Marketing,76965,9375.31,2025-06-15,13,4,0
10107,Amit Kapoor,Male,51,105,Marketing,112536,13916.99,2022-08-15,28,4,0
10108,Rohit Verma,Female,37,105,Marketing,55357,8876.97,2017-10-16,11,3,0
10109,Pooja Joshi,Female,56,107,Admin,78806,14018.08,2020-11-22,1,3,0
10110,Imran Patel,Male,35,107,Admin,40108,7755.99,2017-01-12,0,4,1
10111,Meera Chopra,Male,56,104,Sales,41164,3001.43,2015-06-27,18,3,0
10112,Neha Verma,Female,30,104,Sales,45239,5159.22,2020-11-07,1,1,0
10113,Anjali Nair,Female,56,107,Admin,44660,5381.65,2022-10-29,10,1,0
10114,Karan Kapoor,Male,50,106,Operations,49171,3276.98,2024-07-12,15,4,1
